PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
22954,JAX,87.0,Josh,Pederson,TE,Active,"6'5""",235,1997-09-22T00:00:00,Louisiana-Monroe,0,TE,True,OFF,Josh Pederson,26.0,1st Season,"September 22, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22954.png,9.0,BAL,15,J.Pederson,,Scrambled,Scrambled,2.0,4.0,JAX,SF,2021.0,,,True,6,5,1,4.0,Scrambled,1705.0,,bb7a78a0-def1-4e82-b04c-15236810229a,,15767.0,,122746.0,,68975.0,912698.0,33828.0,Scrambled,Scrambled,,Scrambled,Josh Pederson,Josh Pederson,Josh Pederson,1.0,Scrambled,Scrambled,False,,,5.0,15.0,15,,,8313784.0,,,,
22955,,,B.J.,Emmons,RB,Inactive,"6'0""",220,1997-07-03T00:00:00,Florida Atlantic,0,RB,False,OFF,B.J. Emmons,26.0,1st Season,"July 3, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22955.png,,LAR,0,B.Emmons,,Scrambled,Scrambled,,,,SEA,2021.0,,,True,6,0,14,3.0,Scrambled,,,09fffcf7-f667-4de1-ab28-40d7609fe430,,15520.0,,119100.0,,72344.0,932719.0,33855.0,Scrambled,Scrambled,,Scrambled,B.J. Emmons,B.J. Emmons,,,Scrambled,Scrambled,False,,,,,0,,,8274676.0,,,,
22956,SEA,59.0,Jon,Rhattigan,LB,Active,"6'0""",236,1999-02-02T00:00:00,Army,1,LB,True,DEF,Jon Rhattigan,24.0,3rd Season,"February 2, 1999",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22956.png,5.0,PHI,15,J.Rhattigan,,Scrambled,Scrambled,1.0,83.0,SEA,SEA,2021.0,,,True,6,0,21,,Scrambled,,,5e21c974-4168-4d6d-9b6c-97c16a96fb01,,15770.0,1068775.0,128375.0,,,,33862.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,30.0,30,,,8274165.0,http://cdn.usatsimg.com/api/download/?imageID=17003372,http://cdn.usatsimg.com/api/download/?imageID=17003373,2021-10-22T14:59:03,2021-10-22T14:59:24
22959,,,Dwayne,Johnson Jr.,S,Inactive,"6'2""",215,1997-03-11T00:00:00,San Diego State,0,DB,False,DEF,Dwayne Johnson Jr.,26.0,Rookie,"March 11, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22959.png,,WAS,0,D.Johnson Jr.,,Scrambled,Scrambled,,,,ATL,2021.0,,,True,6,2,22,,Scrambled,,,ddbe4da5-1393-4b1f-8708-92f66412d6a9,,15755.0,,120556.0,,,,33734.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274433.0,,,,
22960,,,Carlo,Kemp,OLB,Inactive,"6'3""",281,1998-01-01T00:00:00,Michigan,1,LB,False,DEF,Carlo Kemp,25.0,2nd Season,"January 1, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22960.png,,MIA,0,C.Kemp,,Scrambled,Scrambled,,,,GB,2021.0,,,True,6,3,5,,Scrambled,,,9df198fe-d03e-4f0a-845b-1fdbef8b5ed4,,15524.0,,121440.0,,,,33756.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8273989.0,,,,
22961,,,Bailey,Gaither,WR,Inactive,"6'0""",189,1997-01-11T00:00:00,San Jose State,0,WR,False,OFF,Bailey Gaither,26.0,1st Season,"January 11, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22961.png,,NYJ,0,B.Gaither,,Scrambled,Scrambled,,,,GB,2021.0,,,True,6,0,3,0.0,Scrambled,,,b840b0d6-5920-4cc3-95a7-99e66bc839aa,,15538.0,,90810.0,,63919.0,881756.0,33754.0,Scrambled,Scrambled,,Scrambled,Bailey Gaither,Bailey Gaither,,,Scrambled,Scrambled,False,,,,,0,,,8273983.0,,,,
22964,,,Ben,DeLuca,DB,Inactive,"6'1""",202,1998-04-09T00:00:00,Charlotte,0,DB,False,DEF,Ben DeLuca,25.0,1st Season,"April 9, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22964.png,,LV,0,B.DeLuca,,Scrambled,Scrambled,,,,LAC,2021.0,,,True,6,1,11,,Scrambled,,,d89b689d-8095-4c08-8ebc-008d9c3bf41e,,15763.0,,121986.0,,,,33673.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274637.0,http://cdn.usatsimg.com/api/download/?imageID=16696999,http://cdn.usatsimg.com/api/download/?imageID=16697002,2021-09-06T11:26:36,2021-09-06T11:26:40
22967,,,Alex,Kessman,K,Inactive,"6'3""",190,1998-01-02T00:00:00,Pittsburgh,0,K,False,ST,Alex Kessman,25.0,Rookie,"January 2, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22967.png,,TB,0,A.Kessman,,Scrambled,Scrambled,,,,LAC,2021.0,,,True,6,3,16,6.0,Scrambled,,,3f677102-c26e-49e3-9b59-48bbf0603e81,,15534.0,,125890.0,,73314.0,947281.0,33677.0,Scrambled,Scrambled,,Scrambled,Alex Kessman,Alex Kessman,,,Scrambled,Scrambled,False,,,,,0,,,8289121.0,,,,
22970,,,Josiah,Bronson,DT,Inactive,"6'3""",295,1997-07-03T00:00:00,Washington,1,DL,False,DEF,Josiah Bronson,26.0,3rd Season,"July 3, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22970.png,,LAC,0,J.Bronson,,Scrambled,Scrambled,,,,NO,2021.0,,,True,6,3,18,,Scrambled,,,12b626e4-28f9-4f67-bf0f-d8d665f1de28,,15607.0,,141010.0,,,,33687.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8304710.0,http://cdn.usatsimg.com/api/download/?imageID=17304933,http://cdn.usatsimg.com/api/download/?imageID=17327042,2021-12-06T12:36:52,2021-12-09T14:51:00
22972,MIA,71.0,Kion,Smith,OT,Active,"6'5""",306,1998-10-07T00:00:00,Fayetteville State,1,OL,True,OFF,Kion Smith,25.0,2nd Season,"October 7, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22972.png,10.0,TEN,14,K.Smith,,Scrambled,Scrambled,1.0,74.0,MIA,ATL,2021.0,,,True,6,5,7,,Scrambled,,,7e666f6d-b92d-44b8-af06-8fec36a3b834,,15760.0,,182047.0,,,,33743.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,19.0,19,,,8276297.0,http://cdn.usatsimg.com/api/download/?imageID=22053468,http://cdn.usatsimg.com/api/download/?imageID=22058010,2023-12-07T10:15:27,2023-12-07T21:18:47
22973,LAR,81.0,Austin,Trammell,WR,Active,"5'10""",185,1998-01-01T00:00:00,Rice,1,WR,True,OFF,Austin Trammell,25.0,2nd Season,"January 1, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22973.png,10.0,WAS,15,A.Trammell,276.9,Scrambled,Scrambled,0.0,,LAR,ATL,2021.0,,,True,5,10,22,21.0,Scrambled,2046.0,,c1d52f55-4c65-4b37-8457-f0dc028c85bc,,15663.0,1056660.0,128995.0,,88685.0,1056660.0,33745.0,Scrambled,Scrambled,,Scrambled,Austin Trammell,Austin Trammell,Austin Trammell,3.0,Scrambled,Scrambled,False,2933.0,2046.0,5.0,32.0,32,,,8297880.0,http://cdn.usatsimg.com/api/download/?imageID=21776352,http://cdn.usatsimg.com/api/download/?imageID=21838385,2023-10-30T19:33:06,2023-11-07T04:17:15
22978,,,Kobe,Jones,DE,Inactive,"6'4""",260,1998-05-10T00:00:00,Mississippi State,1,DL,False,DEF,Kobe Jones,25.0,2nd Season,"May 10, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22978.png,,ATL,0,K.Jones,,Scrambled,Scrambled,,,,ATL,2021.0,,,True,6,4,6,,Scrambled,,,6d50cf5f-21a3-45fa-a675-0d266baebb0f,,15756.0,,119595.0,,,,33735.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8306641.0,,,,
22979,,,Xavier,Kelly,DT,Inactive,"6'5""",311,1997-10-02T00:00:00,Arkansas,1,DL,False,DEF,Xavier Kelly,26.0,2nd Season,"October 2, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22979.png,,PIT,0,X.Kelly,,Scrambled,Scrambled,,,,BAL,2021.0,,,True,6,5,6,,Scrambled,,,5f9b2c2b-d688-48c9-ba9a-1d9b7f45bcbb,,15429.0,,119110.0,,,,33794.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274714.0,,,,
22980,LAC,73.0,Foster,Sarell,OT,Active,"6'6""",322,1998-08-28T00:00:00,Stanford,1,OL,True,OFF,Foster Sarell,25.0,2nd Season,"August 28, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22980.png,5.0,LV,15,F.Sarell,,Scrambled,Scrambled,1.0,71.0,LAC,BAL,2021.0,,,True,6,6,11,,Scrambled,,,cb3ce7d5-ab02-4a97-b165-1c62ad497727,,15319.0,1060314.0,127285.0,,,,33792.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,29.0,29,,,8277470.0,http://cdn.usatsimg.com/api/download/?imageID=21365342,http://cdn.usatsimg.com/api/download/?imageID=21371245,2023-09-07T21:21:13,2023-09-08T16:45:52
22983,NYG,44.0,Nick,McCloud,CB,Active,"6'1""",193,1998-07-09T00:00:00,Notre Dame,1,DB,True,DEF,Nick McCloud,25.0,3rd Season,"July 9, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22983.png,13.0,GB,14,N.McCloud,,Scrambled,Scrambled,1.0,84.0,NYG,BUF,2021.0,,,True,6,1,12,,Scrambled,,,09dc5222-9669-4aba-9b67-dc87dfcf01fc,,15509.0,,121320.0,,,,33818.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,23.0,23,,,8298385.0,http://cdn.usatsimg.com/api/download/?imageID=21320387,http://cdn.usatsimg.com/api/download/?imageID=21320391,2023-09-01T11:34:19,2023-09-01T11:34:27
22987,,,Darius,Hodge,LB,Inactive,"6'1""",245,1998-07-03T00:00:00,Marshall,1,LB,False,DEF,Darius Hodge,25.0,2nd Season,"July 3, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22987.png,,NE,0,D.Hodge,,Scrambled,Scrambled,,,,CIN,2021.0,,,True,6,1,4,,Scrambled,,,cd15f1c7-fe18-48a6-928a-fa9336accb5b,,15761.0,,137496.0,,,,33846.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8277582.0,http://cdn.usatsimg.com/api/download/?imageID=17255994,http://cdn.usatsimg.com/api/download/?imageID=17255995,2021-11-29T13:53:21,2021-11-29T13:53:44
22988,,,Andre,Mintze,OLB,Inactive,"6'3""",249,1998-09-10T00:00:00,Vanderbilt,1,LB,False,DEF,Andre Mintze,25.0,2nd Season,"September 10, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22988.png,,SF,0,A.Mintze,,Scrambled,Scrambled,,,,DEN,2021.0,,,True,6,3,2,,Scrambled,,,db60d5c7-835f-4dac-b0ae-843a99882f9b,,15249.0,,123137.0,,,,33900.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274617.0,,,,
22990,,,Donovan,Stiner,S,Inactive,"6'2""",210,1999-02-11T00:00:00,Florida,0,DB,False,DEF,Donovan Stiner,24.0,1st Season,"February 11, 1999",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22990.png,,DET,0,D.Stiner,,Scrambled,Scrambled,,,,PIT,2021.0,,,True,6,2,14,,Scrambled,,,38611281-fd6a-4b36-bc10-712b128e78af,,15645.0,,127847.0,,,,33661.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274770.0,http://cdn.usatsimg.com/api/download/?imageID=16655863,http://cdn.usatsimg.com/api/download/?imageID=16661281,2021-08-30T20:20:36,2021-08-31T22:08:56
22991,,,Landen,Akers,WR,Inactive,"6'0""",191,1997-07-07T00:00:00,Iowa State,0,WR,False,OFF,Landen Akers,26.0,1st Season,"July 7, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22991.png,,BUF,0,L.Akers,,Scrambled,Scrambled,,,,LAR,2021.0,,,True,6,0,4,6.0,Scrambled,,,cdfce34c-8220-4074-9ea3-70c5593cd38b,,15731.0,,119226.0,,69343.0,910726.0,33664.0,Scrambled,Scrambled,,Scrambled,Landen Akers,Landen Akers,Landen Akers,,Scrambled,Scrambled,False,,,,,0,,,8274112.0,http://cdn.usatsimg.com/api/download/?imageID=16618377,http://cdn.usatsimg.com/api/download/?imageID=16648855,2021-08-24T14:36:29,2021-08-29T10:21:31
22993,LV,61.0,Jordan,Meredith,G,Active,"6'2""",300,1998-01-04T00:00:00,Western Kentucky,1,OL,True,OFF,Jordan Meredith,25.0,2nd Season,"January 4, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22993.png,13.0,LAC,15,J.Meredith,,Scrambled,Scrambled,1.0,72.0,LV,LAR,2021.0,,,True,6,2,18,,Scrambled,,,24c73eb0-7260-46cb-820d-7a64c71e499a,,15735.0,,128598.0,,,,33669.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,25.0,25,,,8299015.0,http://cdn.usatsimg.com/api/download/?imageID=21801104,http://cdn.usatsimg.com/api/download/?imageID=21838382,2023-11-02T20:23:52,2023-11-07T04:16:28
22996,,,Troy,Warner,S,Inactive,"6'1""",200,1998-05-09T00:00:00,Brigham Young,0,DB,False,DEF,Troy Warner,25.0,1st Season,"May 9, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22996.png,,IND,0,T.Warner,,Scrambled,Scrambled,,,,LAR,2021.0,,,True,6,1,18,,Scrambled,,,d605a0ff-be2b-4e1c-9486-57dce43df0b6,,15738.0,,119180.0,,,,33672.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274142.0,http://cdn.usatsimg.com/api/download/?imageID=16618685,http://cdn.usatsimg.com/api/download/?imageID=16648885,2021-08-24T15:20:41,2021-08-29T10:33:22
22997,,,Tre,Harbison,RB,Inactive,"5'11""",216,1998-07-01T00:00:00,Charlotte,1,RB,False,OFF,Tre Harbison,25.0,2nd Season,"July 1, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22997.png,,JAX,0,T.Harbison,,Scrambled,Scrambled,,,,CLE,2021.0,,,True,5,11,16,5.0,Scrambled,,,,,15669.0,,121671.0,,69577.0,912913.0,33746.0,Scrambled,Scrambled,,Scrambled,Tre Harbison,Tre Harbison,Tre Harbison,,Scrambled,Scrambled,False,,,,,0,,,8274777.0,,,,
23000,,,Braylon,Jones,C,Inactive,"6'3""",301,1998-02-10T00:00:00,Houston,0,OL,False,OFF,Braylon Jones,25.0,1st Season,"February 10, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23000.png,,WAS,0,B.Jones,,Scrambled,Scrambled,,,,DAL,2021.0,,,True,6,3,22,,Scrambled,,,27ff4c5c-e34f-40a9-8dcb-b568cb52ae08,,15746.0,,121278.0,,,,33716.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274357.0,http://cdn.usatsimg.com/api/download/?imageID=16590359,http://cdn.usatsimg.com/api/download/?imageID=16642786,2021-08-19T20:27:33,2021-08-28T12:01:02
23001,,,Tyler,Coyle,S,Inactive,"6'1""",209,1998-11-14T00:00:00,Purdue,1,DB,False,DEF,Tyler Coyle,25.0,2nd Season,"November 14, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23001.png,,NYG,0,T.Coyle,,Scrambled,Scrambled,,,,DAL,2021.0,,,True,6,1,15,,Scrambled,,,dfccabc2-00ba-4eef-9686-1e1aff2f1dbc,,14362.0,,119377.0,,,,33717.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8293820.0,,,,
23003,SF,59.0,Curtis,Robinson,LB,Practice Squad,"6'3""",235,1998-06-02T00:00:00,Stanford,1,LB,True,DEF,Curtis Robinson,25.0,3rd Season,"June 2, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23003.png,9.0,ARI,15,C.Robinson,,Scrambled,Scrambled,1.0,82.0,SF,DEN,2021.0,,,True,6,3,19,,Scrambled,,,4c1b3190-50e2-4918-8e3b-7bb012f8b304,,15338.0,,122612.0,,,,33902.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,31.0,31,,,8289191.0,http://cdn.usatsimg.com/api/download/?imageID=16592077,http://cdn.usatsimg.com/api/download/?imageID=16643011,2021-08-20T01:08:13,2021-08-28T12:47:31
23004,NO,46.0,Adam,Prentice,FB,Active,"6'0""",245,1997-01-16T00:00:00,South Carolina,1,RB,True,OFF,Adam Prentice,26.0,3rd Season,"January 16, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23004.png,11.0,NYG,15,A.Prentice,476.7,Scrambled,Scrambled,0.0,1.0,NO,DEN,2021.0,,,True,6,0,15,18.0,Scrambled,2728.0,,e5870f5e-f9b2-48a3-97ec-8d12fbc91f3f,,15744.0,,90791.0,,65231.0,885540.0,33901.0,Scrambled,Scrambled,,Scrambled,Adam Prentice,Adam Prentice,Adam Prentice,3.0,Scrambled,Scrambled,False,2796.0,2728.0,5.0,22.0,22,,,8275773.0,http://cdn.usatsimg.com/api/download/?imageID=21321174,http://cdn.usatsimg.com/api/download/?imageID=21321173,2023-09-01T13:36:01,2023-09-01T13:35:58
23005,WAS,74.0,Nolan,Laufenberg,C,Practice Squad,"6'3""",312,1999-03-25T00:00:00,Air Force,1,OL,True,OFF,Nolan Laufenberg,24.0,2nd Season,"March 25, 1999",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23005.png,14.0,LAR,15,N.Laufenberg,,Scrambled,Scrambled,1.0,72.0,WAS,DEN,2021.0,,,True,6,3,14,,Scrambled,,,cb4059d0-1b9a-437c-a8d8-b33f8a327e54,,15742.0,,133077.0,,,,33895.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,35.0,35,,,8276892.0,,,,
23006,,,Mac,McCain III,CB,Inactive,"6'0""",175,1998-02-06T00:00:00,North Carolina A&T,1,DB,False,DEF,Mac McCain III,25.0,3rd Season,"February 6, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23006.png,,ATL,0,M.McCain III,,Scrambled,Scrambled,,,,DEN,2021.0,,,True,6,0,6,,Scrambled,,,239ed12d-2946-496f-9d7a-9b4df266b324,,15743.0,,182052.0,,,,33899.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8313885.0,,,,
23008,,,Raymond,Johnson III,DE,Inactive,"6'3""",270,1998-10-21T00:00:00,Georgia Southern,1,DL,False,DEF,Raymond Johnson III,25.0,3rd Season,"October 21, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23008.png,,CHI,0,R.Johnson III,,Scrambled,Scrambled,,,,NYG,2021.0,,,True,6,3,12,,Scrambled,,,e5e154c3-df07-4b7f-8bef-2f2d3642374f,,15290.0,,130124.0,,,,33654.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8299321.0,http://cdn.usatsimg.com/api/download/?imageID=16649187,http://cdn.usatsimg.com/api/download/?imageID=16660368,2021-08-29T12:39:14,2021-08-31T20:24:09
23009,,,Tavante,Beckett,LB,Inactive,"5'10""",214,1997-10-21T00:00:00,Marshall,0,LB,False,DEF,Tavante Beckett,26.0,1st Season,"October 21, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23009.png,,GB,0,T.Beckett,,Scrambled,Scrambled,,,,DET,2021.0,,,True,5,10,12,,Scrambled,,,4da59648-13e4-4afd-b36e-6adf539292ff,,15300.0,,121999.0,,,,33764.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274009.0,,,,
23010,DET,89.0,Brock,Wright,TE,Active,"6'5""",250,1998-11-27T00:00:00,Notre Dame,1,TE,True,OFF,Brock Wright,25.0,3rd Season,"November 27, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23010.png,9.0,DEN,15,B.Wright,285.8,Scrambled,Scrambled,1.0,4.0,DET,DET,2021.0,,,True,6,5,20,21.0,Scrambled,1705.0,,8f182089-7730-499e-8f2e-87bda32debfb,,15681.0,978120.0,127069.0,,91046.0,978120.0,33774.0,Scrambled,Scrambled,,Scrambled,Brock Wright,Brock Wright,Brock Wright,1.0,Scrambled,Scrambled,False,,1705.0,5.0,11.0,11,,,8274060.0,http://cdn.usatsimg.com/api/download/?imageID=21354119,http://cdn.usatsimg.com/api/download/?imageID=21354118,2023-09-06T05:46:43,2023-09-06T05:46:37
23011,DET,23.0,Jerry,Jacobs,CB,Active,"5'11""",203,1997-09-26T00:00:00,Arkansas,1,DB,True,DEF,Jerry Jacobs,26.0,3rd Season,"September 26, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23011.png,9.0,DEN,15,J.Jacobs,,Scrambled,Scrambled,0.0,86.0,DET,DET,2021.0,,,True,5,11,20,,Scrambled,,,5cb6a7f0-892e-413a-a4fc-a7dbc60ff478,,15682.0,,136212.0,,,,33768.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,11.0,11,,,8274035.0,,,,
23013,,,Damon,Hazelton,WR,Inactive,"6'3""",216,1997-02-28T00:00:00,Missouri,0,WR,False,OFF,Damon Hazelton,26.0,1st Season,"February 28, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23013.png,,NO,0,D.Hazelton,,Scrambled,Scrambled,,,,HOU,2021.0,,,True,6,3,3,1.0,Scrambled,,,5b6cc8aa-ee60-4533-b261-58930228faae,,15341.0,,121425.0,,72235.0,927337.0,33875.0,Scrambled,Scrambled,,Scrambled,Damon Hazelton,Damon Hazelton,,,Scrambled,Scrambled,False,,,,,0,,,8277309.0,,,,
23015,,,Devery,Hamilton,OL,Inactive,"6'6""",311,1998-04-19T00:00:00,Duke,1,OL,False,OFF,Devery Hamilton,25.0,2nd Season,"April 19, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23015.png,,NYJ,0,D.Hamilton,,Scrambled,Scrambled,,,,LV,2021.0,,,True,6,6,3,,Scrambled,,,a6038c60-5c9e-435f-beb5-e0e02b07e764,,15698.0,,122554.0,,,,33807.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8277395.0,http://cdn.usatsimg.com/api/download/?imageID=19225695,http://cdn.usatsimg.com/api/download/?imageID=19225694,2022-10-13T15:16:09,2022-10-13T15:15:58
23017,NE,,Christian,Elliss,LB,Active,"6'3""",231,1999-01-02T00:00:00,Idaho,1,LB,True,DEF,Christian Elliss,24.0,2nd Season,"January 2, 1999",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23017.png,11.0,KC,15,C.Elliss,,Scrambled,Scrambled,,,NE,MIN,2021.0,,,True,6,3,2,,Scrambled,,,c3ef92f7-29f7-43db-bbef-4e9875d756e9,,15673.0,,130341.0,,,,33778.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,21.0,21,,,8328541.0,http://cdn.usatsimg.com/api/download/?imageID=21910211,http://cdn.usatsimg.com/api/download/?imageID=21910217,2023-11-16T16:46:12,2023-11-16T16:46:25
23019,,,Elijah,Sullivan,LB,Inactive,"6'0""",215,1997-05-13T00:00:00,Kansas State,0,LB,False,DEF,Elijah Sullivan,26.0,1st Season,"May 13, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23019.png,,BUF,0,E.Sullivan,,Scrambled,Scrambled,,,,SF,2021.0,,,True,6,0,4,,Scrambled,,,5ca7e14d-40e0-4074-94c7-51c2f6e2daaf,,15647.0,,90771.0,,,,33829.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8274252.0,http://cdn.usatsimg.com/api/download/?imageID=16654524,http://cdn.usatsimg.com/api/download/?imageID=16661923,2021-08-30T15:46:56,2021-08-31T23:04:12
23020,ATL,64.0,Ryan,Neuzil,OL,Active,"6'3""",301,1997-07-31T00:00:00,Appalachian State,1,OL,True,OFF,Ryan Neuzil,26.0,2nd Season,"July 31, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23020.png,11.0,CAR,15,R.Neuzil,,Scrambled,Scrambled,1.0,72.0,ATL,ATL,2021.0,,,True,6,3,10,,Scrambled,,,10f9c2c7-d03d-45b4-979f-0fd9b6938aa7,,15757.0,,119881.0,,,,33737.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,2.0,2,,,8274443.0,,,,
